Price,Close,High,Low,Open,Volume,MA50,MA200,Daily_Return
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,
Date,,,,,,,,
2020-05-01,69.78253173828125,72.17966741995511,69.00521194830733,69.10177190288344,240616800,65.2841520690918,,-0.016099058152388324
2020-05-04,70.76985168457031,70.89779524622708,69.11865261133845,69.80665406694762,133568000,65.1881217956543,,0.014148525736956685
2020-05-05,71.83203125,72.66245995311394,71.0836788601292,71.2285224464027,147751200,65.18512893676758,,0.015008927391340965
2020-05-06,72.5731430053711,73.20320267035598,72.14827044329485,72.5321011645588,142333600,65.24572158813477,,0.010317288018652393
2020-05-07,73.32389831542969,73.66911092684012,72.89661676334377,73.19837114485792,115215200,65.29926483154297,,0.010344809098360663
2020-05-08,75.06913757324219,75.12239040799929,73.65552559886389,73.98230402182824,133838400,65.48007369995118,,0.023801779473108686
2020-05-11,76.25035095214844,76.74414173878206,74.36956400000152,74.57773678757478,145946400,65.68527908325196,,0.015735006649753913
2020-05-12,75.37897491455078,77.3832066763356,75.25794640867731,76.93297679324957,162301200,65.75018280029298,,-0.011427829861983096
2020-05-13,74.46881866455078,76.47789576756719,73.39408522317618,75.55807493186354,200622400,65.8427017211914,,-0.012074404713406484
2020-05-14,74.92632293701172,74.98683718466037,72.98744407851115,73.70877656980059,158929200,65.87957870483399,,0.006143568283549561
2020-05-15,74.48334503173828,74.52933644505968,72.66791783323735,72.70180935336562,166348400,65.95500717163085,,-0.005912179964387643
2020-05-18,76.23826599121094,76.61103581678174,75.11512542110488,75.80498930633232,135178400,66.08431503295898,,0.023561253307365027
2020-05-19,75.79771423339844,77.09997437404789,75.76624564907384,76.25519801175672,101729600,66.31518173217773,,-0.005778617234857952
2020-05-20,77.27183532714844,77.34202651721908,76.61585573751951,76.6545857322091,111504800,66.4829768371582,,0.0194480942949129
2020-05-21,76.69576263427734,77.67367499164858,76.45854411277335,77.1338852173559,102688800,66.68709655761718,,-0.007455144431760319
2020-05-22,77.18955993652344,77.27185842972254,76.33267609193112,76.43433589476804,81803200,67.03241592407227,,0.006438390926507331
2020-05-26,76.66671752929688,78.4845606060167,76.61104175906425,78.30544078691085,125522000,67.22369171142579,,-0.006773486047290889
2020-05-27,77.00074005126953,77.1459757123096,75.7856167074525,76.52389490649263,112945200,67.5942993927002,,0.004356812613570016
2020-05-28,77.03463745117188,78.29091382648822,76.4004493161322,76.67639044487011,133560800,67.91416618347168,,0.0004402217417620591
2020-05-29,76.95958709716797,77.73658783652532,76.60376308600569,77.27668110998019,153532400,68.26241775512695,,-0.0009742416721501002
2020-06-01,77.90605163574219,78.0270801430567,76.78290354210658,76.91361639836452,80791200,68.63872375488282,,0.0122982018780744
2020-06-02,78.26670837402344,78.29091555107586,77.1992361328535,77.6397816394303,87642800,69.09727127075195,,0.004629380269039141
2020-06-03,78.69757843017578,78.95900415271024,78.01497584988421,78.58623426753769,104491200,69.58794883728028,,0.005505151105796857
2020-06-04,78.01982879638672,78.81861409294638,77.64705887739464,78.52088865420797,87560400,69.95639152526856,,-0.008612077363859383
2020-06-05,80.24188995361328,80.30240419943048,78.2400813612976,78.26912701737099,137250400,70.3758413696289,,0.028480723317473755
2020-06-08,80.71631622314453,80.75020774515244,79.23009024878114,79.93931540745123,95654400,70.74240104675293,,0.00591245133689533
2020-06-09,83.26516723632812,83.65729831044091,80.3653297249553,80.39679831013578,147712400,71.21159812927246,,0.03157789072208361
2020-06-10,85.4073715209961,85.87453965160508,83.77348714351568,84.2116096226659,166651600,71.68950500488282,,0.025727496332143662
2020-06-11,81.30691528320312,84.97649895645569,81.20525551685317,84.55289936035253,201662400,72.0879135131836,,-0.048010565888741086
2020-06-12,82.00890350341797,84.18741636682982,80.90028576320306,83.44188410385023,200146000,72.56496116638183,,0.008633807072494726
2020-06-15,83.02310943603516,83.67424321088224,80.5032957450343,80.66547714891838,138808800,73.0428842163086,,0.012367022229176738
2020-06-16,85.22340393066406,85.49451390772815,83.44186840333514,85.07332981023045,165428800,73.58180786132813,,0.026502193299856147
2020-06-17,85.10482025146484,86.02705683600927,84.98379175074255,85.96654258564811,114406400,74.01668083190918,,-0.0013914449990251043
2020-06-18,85.13871002197266,85.55504835135272,84.53114459703605,85.06125001022909,96820400,74.46690887451172,,0.00039821211545576496
2020-06-19,84.65216827392578,86.30783714893171,83.54596609025744,85.8430918789263,264476000,74.87534774780273,,-0.005714694854095259
2020-06-22,86.86697387695312,87.00978658675993,84.99829398313842,85.04428539322777,135445200,75.31881225585937,,0.026163601573210293
2020-06-23,88.72113037109375,90.13716495464834,87.68996543764521,88.10872660527849,212155600,75.77396453857422,,0.02134478054648281
2020-06-24,87.15504455566406,89.26820486684538,86.78227469992099,88.35080675031271,192623200,76.13116821289063,,-0.017651779332378048
2020-06-25,88.31207275390625,88.35080275936323,86.55232106785238,87.30996064055707,137522400,76.52416152954102,,0.01327551611201594
2020-06-26,85.59860229492188,88.42824869367755,85.4509437109353,88.20797597788908,205256800,76.85197479248046,,-0.030725928792837087
2020-06-29,87.57138061523438,87.66578639039905,85.02978213117639,85.5066347136651,130646000,77.2380241394043,,0.023046852021198605
2020-06-30,88.3023681640625,88.58800096545747,87.1404978146636,87.15985911945725,140223200,77.66703430175781,,0.008347333840034832
2020-07-01,88.13536071777344,88.92204587845694,88.08695375546539,88.37984062385425,110737200,78.13403244018555,,-0.0018913133335084487
2020-07-02,88.13536071777344,89.67484690422407,88.02160103220285,89.04065881814572,114041600,78.56370971679688,,0.0
2020-07-06,90.49301147460938,90.96017971455592,89.52962194946613,89.56109054157537,118655600,79.04570602416992,,0.026750338770219484
2020-07-07,90.21219635009766,91.64759214853022,90.10085223248505,90.87059148435713,112424400,79.48375045776368,,-0.0031031691832966724
2020-07-08,92.31327056884766,92.34473915860562,91.10056271828748,91.18770707353977,117092000,79.96285095214844,,0.02329035655662448
2020-07-09,92.71025848388672,93.25730230757911,91.66457041968785,93.20404946948581,125642800,80.4720523071289,,0.0043004425321815365
2020-07-10,92.8724365234375,92.93053523193312,91.6960429410668,92.30602397781523,90257200,80.94031967163086,,0.0017492998315711272
2020-07-13,92.44398498535156,96.77922651804644,92.23097365442625,94.17469096863013,191649200,81.37071243286132,,-0.004613333666311337
2020-07-14,93.97379302978516,94.16501274371473,90.89482765300735,91.82674120591236,170989200,81.85453765869141,,0.01654848657461061
2020-07-15,94.62007904052734,96.09420527190387,93.42431687945134,95.84488685944433,153198000,82.33154220581055,,0.006877300467560632
2020-07-16,93.45578002929688,94.31024088700049,92.85789898357274,93.49451003316076,110577600,82.76401718139648,,-0.012304988782896542
2020-07-17,93.26698303222656,94.06092970486094,92.79496892260524,93.90601706451432,92186800,83.1778939819336,,-0.002020174643142747
2020-07-20,95.23248291015625,95.37045717183655,93.01040144233045,93.35412562962276,90318000,83.61606567382813,,0.0210739086226317
2020-07-21,93.91809844970703,96.09661104261261,93.6687800817764,96.02157397759412,103433200,83.99304489135743,,-0.013801850170064633
2020-07-22,94.18194580078125,94.86212529718233,93.53323489247579,93.62037185613211,89001600,84.35167678833008,,0.0028093344672592835
2020-07-23,89.89512634277344,93.99314942038049,89.08665688068213,93.91568941051719,197004400,84.64199981689453,,-0.04551636114075963
2020-07-24,89.67243957519531,90.01616378626149,86.31268703007238,88.0966534330444,185438800,84.94607223510742,,-0.002477183988028542
2020-07-27,91.79769134521484,91.88967418415685,90.50995376100627,90.73264205708286,121214000,85.28349960327148,,0.023700166741168927
2020-07-28,90.28968811035156,91.5459645894224,90.28484224245163,91.36926031193099,103625600,85.59962646484375,,-0.01642746361879932
2020-07-29,92.0203857421875,92.20435141750036,90.73506372270917,90.77137079362801,90329200,85.91526885986327,,0.019168275669760648
2020-07-30,93.13383483886719,93.23791755492837,90.78830239250956,91.19495629734762,158130000,86.26199127197266,,0.012100026398489838
2020-07-31,102.88390350341797,103.03397765297315,97.62157959922047,99.61613418906329,374336800,86.77423263549805,,0.10468879201011738
2020-08-03,105.47633361816406,108.09054616095987,104.4645371706777,104.76226254133908,308151200,87.34984405517578,,0.02519762593047381
2020-08-04,106.18071746826172,107.26997389606046,104.94380243901392,105.6651349105181,173071600,87.92966720581055,,0.006678122247286256
2020-08-05,106.56559753417969,106.88511455690511,105.43761099297775,105.90236369757778,121776800,88.52764480590821,,0.0036247642236266753
2020-08-06,110.2835922241211,110.7773905993439,106.30902020460445,106.89721697372634,202428800,89.19330184936524,,0.03488925859725889
2020-08-07,107.77620697021484,110.26176460572711,106.98082882286342,109.80587577731004,198045600,89.8081332397461,,-0.022735795990492247
2020-08-10,109.34270477294922,110.35875275642206,106.69710077257369,109.21903076531765,212403600,90.45579559326171,,0.014534727531905878
2020-08-11,106.09086608886719,109.10505737675727,105.83139636601508,108.60794885006547,187902400,91.01949188232422,,-0.029739877853163565
2020-08-12,109.61672973632812,109.87377217439806,106.98567459916234,107.17966637873178,165598000,91.6464923095703,,0.03323437518652628
2020-08-13,111.55665588378906,112.55815472074357,110.50665541102485,110.99406946976315,210082000,92.30367385864258,,0.017697354702400192
2020-08-14,111.45723724365234,111.5469586132698,109.65065854076958,111.38206488530741,165565200,92.9724220275879,,-0.0008911941591390748
2020-08-17,111.166259765625,112.60182410704658,110.54062998121614,112.57757328432733,119561600,93.59090942382812,,-0.0026106647286729956
2020-08-18,112.09258270263672,112.51694618501556,110.58427334354063,110.91891544512356,105633600,94.21843475341797,,0.008332770563340919
2020-08-19,112.23320770263672,113.64452094897047,112.13863913268811,112.49995190044544,145538000,94.79779556274414,,0.0012545433124067085
2020-08-20,114.72364044189453,114.837612647254,112.25747906222769,112.27445537799255,126907200,95.38412094116211,,0.022189802735178343
2020-08-21,120.63561248779297,121.11817195845913,115.66934527196243,115.6814669811538,338054800,96.17069488525391,,0.051532291192352364
2020-08-24,122.07845306396484,124.91805616382935,120.21610549023623,124.83317459173283,345937600,96.97208587646485,,0.011960320393100021
2020-08-25,121.07698059082031,121.42132455723713,119.35770286204193,120.95331395948224,211495600,97.73316329956054,,-0.008203515428064856
2020-08-26,122.7234878540039,123.17937664467517,121.32672345710665,122.39127306939878,163022400,98.48316497802735,,0.013598846412828491
2020-08-27,121.25640869140625,123.65709200762272,120.11425938434616,123.32487721481381,155552400,99.20619674682617,,-0.011954347030479928
2020-08-28,121.05998229980469,122.64588380173389,120.83688511649021,122.2287948592591,187630000,99.92462219238281,,-0.0016199258556425233
2020-08-31,125.1653823852539,127.06653708598974,122.2166692582802,123.74922926791106,225702700,100.73488647460937,,0.033912115361806494
2020-09-01,130.1510772705078,130.75247109042868,126.61067882372832,128.77371625173845,151948100,101.60056854248047,,0.03983285785767943
2020-09-02,127.45449829101562,133.83692501161136,123.18662126963814,133.4586359792648,200119000,102.3752359008789,,-0.02071883718555456
2020-09-03,117.25040435791016,124.97139321089942,116.88181705951085,123.09935129507485,257599600,102.97714309692383,,-0.08006068102678154
2020-09-04,117.3280029296875,119.98572845730746,107.56036930998823,116.46472703859587,332607200,103.55746170043945,,0.0006618192252920707
2020-09-08,109.43242645263672,115.41716207276087,109.29663073421304,110.52849400857393,231366600,104.03413818359375,,-0.06729490215377187
2020-09-09,113.79731750488281,115.56266939432574,111.799173992742,113.7391214492864,176940500,104.55865692138671,,0.03988663318303787
2020-09-10,110.0822982788086,116.88181506989982,109.12202651754133,116.74601936225844,182274400,104.99425552368164,,-0.032645929689114284
2020-09-11,108.63703918457031,111.77005705290503,106.69709205627441,111.1298709484181,180860300,105.40428909301758,,-0.01312889644234927
2020-09-14,111.89617919921875,112.44906397434094,109.41304861625771,111.27539655347849,140150100,105.87950546264648,,0.030000265462972298
2020-09-15,112.07077026367188,115.26198485471991,110.19872059172918,114.77699796976391,184642000,106.31106063842773,,0.0015602951387847508
2020-09-16,108.76314544677734,112.51694623083202,108.6758513682307,111.77006975767836,154679000,106.68207962036132,,-0.02951371538816583
2020-09-17,107.02689361572266,108.83104527474275,105.4458391619844,106.42551466292394,178011000,106.97635208129883,,-0.015963604435330625
2020-09-18,103.6319808959961,107.5506753180143,102.9045006607274,107.08509211161683,287104900,107.19478652954102,,-0.0317201836382911
2020-09-21,106.77469635009766,106.88139403880808,100.00427732246104,101.4010416835348,195713800,107.47283172607422,,0.030325729827123116
2020-09-22,108.45275115966797,109.47122644967507,105.8823269140235,109.29663089711133,183055400,107.79300704956054,,0.015715847171021036
2020-09-23,103.90357971191406,108.74374613747926,103.56408301527631,108.2684611226227,150718700,107.99160278320312,,-0.04194611385244118
2020-09-24,104.9705581665039,106.93960365288808,101.84724157417912,102.01213533208141,167743300,108.19861236572265,,0.010268928727462212
2020-09-25,108.90864562988281,109.06384497371614,104.4370662899755,105.17424837255975,149981400,108.50766967773437,,0.03751611434829494
2020-09-28,111.50817108154297,111.85736219121794,109.39362820642745,111.55667272467461,137672400,108.87249343872071,,0.023868862169991845
2020-09-29,110.6642837524414,111.84765272079834,110.15990073985728,111.1104781178147,99382200,109.1811294555664,,-0.007567941621824725
2020-09-30,112.33264923095703,113.73911550361659,110.20841190929694,110.37330565840851,142675200,109.54942047119141,,0.015075916293352476
2020-10-01,113.28321838378906,114.18529413378772,112.35204460964711,114.10769446919807,116120400,109.93144592285157,,0.008462091469752853
2020-10-02,109.62643432617188,111.90587864952262,108.85045973551675,109.5003403977725,144712000,110.32607208251953,,-0.03228001560856497
2020-10-05,113.0019302368164,113.14742776439395,110.14051092914185,110.4897020352033,106243800,110.79266189575195,,0.030790893924374174
2020-10-06,109.76219940185547,112.63331993229768,108.87952000821461,112.22592545814258,161498200,111.15195205688477,,-0.02866969465186553
2020-10-07,111.62457275390625,112.08046156708008,110.70309331868141,111.17838574960963,96849000,111.57864974975585,,0.01696734724886806
2020-10-08,111.51785278320312,112.90491516312255,111.1492581226096,112.75941766027303,83477200,111.96859909057618,,-0.0009560616275630096
2020-10-09,113.45782470703125,113.48692273393875,111.46937566481606,111.81856678833006,100506900,112.37507888793945,,0.017396065969809582
2020-10-12,120.66471099853516,121.42128918284882,115.69844376260184,116.45502194691551,240226800,112.7306950378418,,0.06352039896863348
2020-10-13,117.46379852294922,121.62498605023444,116.05733979847938,121.50858655705257,262330500,112.9704443359375,,-0.026527328902522296
2020-10-14,117.55109405517578,119.33584179194668,116.02823591444664,117.36679671702483,150712000,113.19785186767578,,0.0007431696686490685
2020-10-15,117.08550262451172,117.560787576873,114.60237278324881,115.15525739322722,112559200,113.40824996948243,85.72324420928955,-0.003960757953009986
2020-10-16,115.44625854492188,117.90029805270329,115.24256497002679,117.63840102761567,115393800,113.51150329589844,85.93880611419678,-0.014000401781993688
2020-10-19,112.49755096435547,116.80422908289772,112.1871596819352,116.35804207693808,120639300,113.60593017578125,86.1431407546997,-0.025541820217751088
2020-10-20,113.98159790039062,115.40746025257594,112.15804282671203,112.71092747344602,124423700,113.69870803833008,86.35204170227051,0.013191815495658066
2020-10-21,113.36082458496094,115.14557257156684,112.9534300225298,113.16682541230045,89946000,113.84410720825196,86.55953666687012,-0.00544625910554597
2020-10-22,112.27444458007812,114.49568501963495,111.14927164811971,113.92339674553574,101988000,113.89726150512695,86.75581966400146,-0.009583381285909742
2020-10-23,111.58577728271484,113.05043966735408,110.84859518576691,112.89524032049677,82572600,113.89784393310546,86.94090457916259,-0.006133784940455467
2020-10-26,111.59546661376953,113.05042702646372,109.49061825916863,110.58669317293085,111850700,113.90060852050782,87.12519512176513,8.68330291783348e-05
2020-10-27,113.09890747070312,113.75848974001332,111.10076444910626,112.02223630461869,92276800,113.93926147460938,87.30901920318604,0.013472239532247077
2020-10-28,107.8610610961914,111.96405267029793,107.76406521649079,111.59546536731106,143937800,113.85463104248046,87.47180786132813,-0.04631208639984885
2020-10-29,111.85736083984375,113.41901900582575,108.83104039265947,108.99594153712782,146129200,113.8471141052246,87.65619159698487,0.03705043973272626
2020-10-30,105.59133911132812,108.6273541724171,104.4855696692542,107.72527832227131,190272600,113.66446807861328,87.80454895019531,-0.056017965035731976
2020-11-02,105.50403594970703,107.356689266343,104.09757704674024,105.83383085542181,122866900,113.36183654785157,87.94826725006104,-0.0008268022960581378
2020-11-03,107.12388610839844,108.14235394209176,105.46523215040254,106.36730788899447,107624400,113.06274520874024,88.10268592834473,0.01535344258738669
2020-11-04,111.49847412109375,112.119256698551,108.97654397513469,110.71279779031768,138235500,112.8711750793457,88.27761672973632,0.0408367187899501
2020-11-05,115.45596313476562,116.02825144019144,113.36082388514865,114.40838980980128,126387100,112.72582458496093,88.47049263000488,0.0354936607417049
2020-11-06,115.3248062133789,115.82034093796346,112.83738439067113,114.96529408792372,114457900,112.60719253540039,88.66382057189941,-0.0011359908819401632
2020-11-09,113.02198791503906,118.53122507296646,112.7596464655049,117.08347300114552,154515300,112.44643264770508,88.85690544128418,-0.019968108978037802
2020-11-10,112.68191528320312,114.25597883957684,110.8940807658282,112.27382528066764,138023400,112.19676330566406,89.03776554107667,-0.0030089068340540814
2020-11-11,116.10210418701172,116.23813418126791,113.13858512576901,113.86732041488949,112295000,111.91578384399413,89.22771892547607,0.030352598242696205
2020-11-12,115.83003997802734,117.1126137436234,115.20818648034917,116.22841881317535,103162300,111.68329467773438,89.41687801361084,-0.002343318503049252
2020-11-13,115.8786392211914,116.27701069114,114.52805029862242,116.0535360017511,81581900,111.655859375,89.62357173919678,0.0004195737407435285
2020-11-16,116.88916015625,117.55959167779801,114.80011721095168,115.54828228699445,91183000,111.64708251953125,89.8363415145874,0.00872051088837611
2020-11-17,116.00495147705078,117.24865863043144,115.58714291023577,116.16041857776305,74271000,111.77853302001954,90.03241996765136,-0.007564505365743601
2020-11-18,114.68350982666016,116.42275908285534,114.65436159878705,115.24706694247119,76322100,111.79625686645508,90.21876026153565,-0.011391252128164941
2020-11-19,115.27622985839844,115.68431992677777,113.49811360078527,114.25599727436983,74113000,111.90013549804688,90.40353660583496,0.005168310881260574
2020-11-20,114.01305389404297,115.40250938194856,113.96447599254086,115.27619794234921,73604300,112.00765579223633,90.58732002258301,-0.010957818154767152
2020-11-23,110.62200164794922,114.28511473034199,110.52483843743296,113.85758770837712,127959300,111.98217224121093,90.7523136138916,-0.029742666565577558
